番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
天元突破 红莲螺岩 剧场版,9.8,1147718,611759,9192,2576,原创|热血|战斗|科幻,0
游☆戏☆王 5D's 第一季,9.7,36098667,257372,616305,2062,热血|奇幻|战斗,0
活撃/刀剣乱舞（僅限港澳台地區）,9.1,748726,200793,29899,642,战斗|神魔|游戏改,0
妖精的尾巴 剧场版 凤凰巫女,9.6,2579396,241574,36024,1372,奇幻|战斗|冒险,0
女神异闻录3 剧场版 #1 Spring of Birth,9.4,2229630,243486,35334,502,科幻|奇幻|战斗|校园,1
最游记 RELOAD BLAST,9.7,577109,229581,4117,373,奇幻|战斗|冒险|神魔,1
零之使魔～三美姬的轮舞～OVA,9.3,1992441,1430810,8143,618,奇幻|战斗|日常|架空,0
Concrete Revolutio 超人幻想 第二季,9.4,3306134,498881,71552,1522,热血|奇幻|战斗,0
永远之久远,8.6,836980,185728,3010,550,战斗,1
骇客娃娃,9.5,4004317,185388,82873,796,萌系|战斗,0
女神异闻录 -圣洁之魂-,9.1,1508753,183555,10997,397,奇幻|战斗,0
BLACK★ROCK SHOOTER OVA,9.5,1555266,999633,73094,937,热血|战斗|奇幻,0
灼眼的夏娜 剧场版,9.3,1037553,1340107,16306,455,校园|战斗|热血|小说改,0
剧场版 魔法禁书目录炭 SP,9.1,5054145,4959979,73543,1203,科幻|战斗|魔法,0
灼眼的夏娜S,9.5,1460886,1340107,56644,587,校园|战斗|热血|小说改,0
新妹魔王的契約者 BURST（僅限港澳台）,8.6,212940,256918,3958,329,小说改|战斗,0
钢之炼金术师 香巴拉的征服者,8.7,1687230,1009721,36584,1677,奇幻|战斗|架空|冒险,1
御神乐学园组曲,9,5136349,167643,194558,641,热血|校园|社团|战斗,0
少女革命,9.8,2276260,186671,121104,1868,奇幻|校园|少女|战斗,0
精灵宝可梦 超世代,9.6,8445160,1566990,241325,1171,热血|战斗|励志|架空,1
青之驱魔师 剧场版,9.3,1360090,966482,26283,758,热血|奇幻|战斗,1
精灵宝可梦 世代,9.6,14853254,1566990,34484,796,战斗|治愈|架空|冒险,0
绯弹的亚里亚 第一季 OVA,9.1,22917240,1603665,933811,586,萌系|奇幻|战斗,0
BLACK CAT,9.5,920005,160894,2716,872,热血|奇幻|战斗,0
叛逆性百万亚瑟王 第二季,9.4,3011744,499937,13470,1294,奇幻|战斗|游戏改,1
美男高校地球防卫部LOVE！,9.1,882616,281807,39294,526,搞笑|奇幻|战斗|校园,0
Tokyo Guru: re (Part 2)（僅限港澳台地區）,7.9,751657,220559,10980,710,热血|战斗|漫画改,0
樱花忍法帖,5,3063550,145671,28695,1006,小说改|战斗,0
鬼滅之刃（僅限台灣地區）,9.4,3664216,145612,38948,2431,漫画改|战斗,0
幼女戰記（僅限港澳台地區）,9.7,497954,144303,10162,1715,小说改|穿越|奇幻|战斗,0
精灵宝可梦 钻石&珍珠,9.6,8040984,1566990,206937,1106,热血|战斗|励志|游戏改,1
道子与哈金,9.6,545716,138466,6118,875,热血|战斗,1
新妹魔王的契約者（僅限港澳台）,8.5,270434,256918,7288,446,小说改|战斗,0
美男高校地球防卫部LOVE！LOVE！,9,1751446,281807,147247,288,搞笑|校园|战斗,1
战斗司书,9,1526707,130412,13397,312,奇幻|科幻|热血|声控,0
牙狼 -炎之刻印-,9.3,7558202,129861,217774,712,热血|奇幻|战斗,0
目隱都市的演繹者（僅限港澳台地區）,9.1,133654,129077,4338,828,科幻|战斗,0
X战记,9.4,1331352,145620,27207,461,奇幻|热血|战斗|时泪,0
破刃之剑,8.5,1205798,180924,12961,1166,机战|战斗|架空,0
绝对防卫利维坦,9.1,1208975,126722,17863,321,萌系|奇幻|魔法|战斗,0
列比乌斯/Levius,9.5,1404366,125494,8029,973,漫画改|战斗|科幻,1
Dimension W~维度战记~ OVA,9.6,641756,122802,1050,506,科幻|战斗,0
铳墓,9.5,1273550,120907,22854,598,奇幻|热血|战斗,0
SWORD GAI 装刀凯 The Animation,5.3,893284,138084,11657,445,奇幻|战斗|漫画改,1
滑头鬼之孙 ～奴良组事始～,9.5,1311015,1010610,10801,499,战斗,0
Under The Dog,9.2,752945,115404,6540,785,战斗,0
精灵宝可梦 超级愿望,7.3,3889620,1566990,100717,681,热血|战斗|励志|架空,1
ALDNOAH.ZERO 第二季,6.5,3182428,339624,33864,5813,原创|战斗|科幻|架空,1
銀魂（僅限港澳台地區）,9.8,1201198,110294,13504,1771,漫画改|热血|战斗|搞笑,0
超级酷乐猫,9.8,2118225,108799,58656,807,萌系|搞笑|热血|奇幻,0
神奇宝贝 起源,9.7,3605660,108131,80590,884,战斗|架空|冒险,0
東京暗鴉（僅限港澳台地區）,9.6,257263,107688,7117,966,小说改|战斗|校园|冒险,0
提亚拉之泪,8.2,514045,105855,8302,264,奇幻|战斗|架空|冒险,0
降世神通：最后的气宗 第一季,9.7,1454645,111805,26079,1214,奇幻|战斗,0
STAR DRIVER 闪亮的塔科特,9.3,1181340,101853,35681,882,科幻|机战|搞笑|热血,0
BRAVE10 真田十勇士,8.4,475225,99875,5927,238,历史|奇幻|热血|战斗,0
牙狼 -红莲之月-,7.9,2931648,99201,52849,224,热血|奇幻|战斗|历史,0
灰与幻想的格林姆迦尔 OVA,9.8,1823960,1291223,12494,3390,奇幻|战斗|架空|穿越,0
高校之神（僅限港澳台地區）,8,453138,98846,9955,1551,漫画改|热血|校园|战斗,0
JOESTAR RADIO,9.8,4403741,5590246,18368,1546,热血|奇幻|战斗|声控,0
深渊传说,8.9,1145366,95113,25350,286,奇幻|热血|战斗,0
游☆戏☆王 5D's 第四季,9.8,36098803,257372,616305,2208,热血|奇幻|战斗,0
苍翼默示录 Alter Memory,9.1,1055570,94510,11140,432,战斗|游戏改|架空,0
加速世界 OVA1 银翼的觉醒,8.7,1477524,1240193,42542,351,热血|机战|战斗,0
游☆戏☆王 5D's 第二季,9.7,36098803,257372,616305,1047,热血|奇幻|战斗,0
新撰组异闻录 铁,9.7,272374,91046,5273,297,漫画改|战斗|历史,0
不可思议星球的双胞胎公主 Gyu,9.5,1878205,182209,32282,435,奇幻|战斗|少女|少儿,0
少女与战车 OVA 这次是真正的安齐奥战,9.4,1531563,685595,22737,1199,校园|少女|战斗|治愈,1
英雄传说 空之轨迹,9.3,359187,84716,5281,420,日常|奇幻|战斗,0
幸运逻辑,6.8,808163,82201,5471,430,原创|奇幻|战斗,1
Fate/Grand Order - 絕對魔獸戰線巴比倫尼亞 -（僅限台灣地區）,8.8,359285,81506,5412,591,游戏改|穿越|奇幻|战斗,0
破刃之剑 剧场版,9.1,1096695,180924,25713,445,机战|科幻|战斗|架空,0
苍穹之法芙娜EXODUS,9.8,1162425,150924,13517,1142,机战|战斗,0
JOJO的奇妙冒險 不滅鉆石（僅限台灣地區）,9.4,199219,79299,9309,1143,漫画改|战斗|冒险,0
棺姬嘉依卡（僅限港澳台地區）,9,87797,107349,2875,168,小说改|战斗|魔法|冒险,0
弩級戰隊H×EROS（僅限港澳台地區）,9.2,349456,76715,15350,805,漫画改|战斗|架空,0
天使怪盗,9.4,1238638,76341,34000,342,奇幻|恋爱|神魔|少女,0
战斗妖精雪风,9.8,727609,75992,11046,1102,科幻|战斗,0
加速世界 OVA2 加速的顶点,8.7,1475395,1240193,35458,359,热血|机战|战斗,0
刀劍神域 Alicization War of Underworld（僅限台灣地區）,8.7,322455,95377,5173,462,小说改|热血|战斗|穿越,0
魔法少女☆伊莉雅（僅限港澳台地區）,9.6,156305,74027,6384,415,漫画改|魔法|冒险|战斗,0
ULTRAMAN 机动奥特曼（中配）,9.2,30937351,1903094,448525,1266,漫画改|奇幻|战斗|科幻,0
游☆戏☆王 5D's 第三季,9.7,36098550,257370,616305,737,热血|奇幻|战斗,0
异次元觉醒,8.4,1390566,71890,1873,137,战斗,0
魔术士欧菲流浪之旅,6.7,1175937,323167,3254,447,小说改|奇幻|战斗|冒险,1
女神异闻录3 剧场版 #2 Midsummer Knight's Dream,9.4,2229644,243488,35334,285,科幻|奇幻|校园|战斗,1
强袭魔女:胜利之箭行动,9.3,874782,383441,12680,212,热血|科幻|战斗,0
女神异闻录3 剧场版 #3 Falling Down,9.5,2229630,243486,35334,272,科幻|奇幻|校园|战斗,1
青之驱魔师 OAD,9.1,703518,966479,2104,271,奇幻|战斗,0
强袭魔女 剧场版,9.5,644437,383441,7216,438,热血|科幻|奇幻|战斗,0
棺姬嘉依卡 AVENGING BATTLE（僅限港澳台地區）,8.9,49889,107349,1,142,小说改|战斗|魔法,0
戰鬥員派遣中！（僅限港澳台地區）,9.6,102240,55206,2574,183,小说改|战斗|搞笑,0
滑头鬼之孙 第一季【中文】,8.9,2612012,1010610,24244,104,热血|奇幻|战斗|声控,0
HUMAN LOST 人间失格,6,411665,53752,1727,442,科幻|战斗,1
植木的法则,9.5,357189,53315,1227,354,奇幻|漫画改|热血|战斗,1
铁腕巴迪 DECODE,9.2,596096,84142,7096,293,战斗|漫画改,0
少女革命 思春期默示录,9.7,309656,186671,3816,514,奇幻|战斗,0
神枪少女 -IL TEATRINO-,8.2,453734,98380,5124,228,热血|战斗,0
炎炎消防隊（僅限港澳台地區）,8.8,578861,61041,6582,356,漫画改|战斗|热血,1
强殖装甲凯普,9.3,992533,47860,14504,327,战斗,0
丹特丽安的书架 OVA 荆姬,9.7,581077,564405,15456,636,奇幻|战斗,0
史上最强弟子兼一 OVA,9.4,1137087,158026,6855,500,战斗|搞笑|热血,0
魔法护士小麦R,8.9,989327,45186,46434,112,萌系|战斗|魔法,0
暴力宇宙海贼,9.6,2029985,56076,77758,493,科幻|战斗|日常,0
少女☆歌剧Revue Starlight -The LIVE- #2 Transition,9.7,423934,650475,6132,1026,奇幻|战斗|校园|音乐,1
浪客剑心 （中配）,8.4,1193332,627423,5056,182,热血|战斗|历史,0
游戏王剧场版 光之金字塔,9.6,1542969,717356,18084,682,智斗|战斗|漫画改,0
科學超電磁砲T（僅限港澳台地區）,9.6,624451,43298,7050,952,漫画改|战斗|科幻|校园,1
枪神剧场版,9.7,448360,41635,4035,414,战斗,0
X战记 剧场版,9.2,236756,145620,2422,147,奇幻|战斗|时泪,0
超时空要塞 ZERO,9.6,532954,39076,8824,222,热血|科幻|战斗,0
刀劍神域 Alicization War of Underworld 第二季（僅限台灣地區）,4,293457,95377,6395,1678,小说改|穿越|科幻|冒险,0
青之六号,8.9,191365,38149,2293,133,催泪|科幻|战斗|时泪,0
模型战士高达模型制作家 起始G,9.1,336926,37999,3675,172,机战|战斗,0
Re：從零開始的異世界生活 第二季（僅限港澳台地區）,9.4,530101,40672,7034,955,小说改|穿越|战斗|奇幻,0
滑头鬼之孙 第二季【中文】,9.1,2612012,1010610,24244,105,热血|奇幻|战斗|声控,0
格萊普尼爾（僅限港澳台地區）,8.7,416462,36469,7877,722,漫画改|奇幻|战斗,0
精灵宝可梦 剧场版3：结晶塔的帝王,9.2,900068,318995,13370,176,萌系|战斗|冒险,0
SWORD GAI 装刀凯 The Animation II,3.9,505682,138085,6529,464,奇幻|战斗|漫画改,1
碧藍幻想 第二季（僅限港澳台地區）,9.2,180496,66466,3982,230,游戏改|战斗|奇幻|架空,0
平凡職業造就世界最強（僅限港澳台地區）,3.8,351022,34557,5650,1691,小说改|奇幻|战斗|穿越,1
城市猎人91,9.7,446046,188242,4047,287,漫画改|战斗,0
游☆戏☆王 5D's OVA 进化的决斗！星尘龙 VS 真红魔龙,9.2,36098550,257370,616305,207,热血|战斗,0
這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,9.5,461135,32286,7555,548,小说改|穿越|奇幻|战斗,0
超时空要塞F 虚空歌姬 前篇,9.5,359033,201347,4879,305,机战|战斗,0
拳皇的另一天,9.6,1198436,31677,9202,282,战斗,0
街头霸王2 V,9.5,771620,35435,10169,159,热血|战斗,0
魔法老师！～另一个世界,9.2,327594,239791,2604,118,科幻|校园|战斗|冒险,0
变形金刚大电影,9.6,927541,28238,19880,447,热血|机战|战斗|时泪,0
超时空要塞F 恋离飞翼 后篇,9.6,583120,201347,56781,339,机战|战斗,0
超时空要塞 可曾记得爱,9.7,367819,118500,7738,448,少女|战斗,0
.HACK//Quantum,9.6,172152,26260,1567,105,热血|科幻|战斗|架空,0
图书馆战争 革命之翼,9.6,100852,126056,1084,217,战斗,0
亚尔斯兰战记 OAD,9.3,372766,621015,4109,197,热血|战斗,0
科學一方通行（僅限台灣地區）,7.3,200286,24294,3877,273,漫画改|科幻|魔法|校园,0
炎炎消防隊 貳之章（僅限港澳台地區）,8.5,360762,61041,3582,144,漫画改|热血|战斗|奇幻,0
龙收藏,9,995561,26985,3113,131,战斗,0
星掠者（僅限港澳台地區）,5.5,218488,22414,2214,244,漫画改|奇幻|冒险|搞笑,1
大怪兽RUSH,9.5,1491989,22324,4022,219,战斗,0
Macross Plus OVA,9.5,234464,27874,4936,174,机战|战斗,0
超異域公主連結☆Re:Dive（僅限港澳台地區）,9.2,303106,21731,4961,307,游戏改|奇幻|战斗|冒险,1
银发的阿基多,7.9,143314,21216,3472,188,战斗,0
刀使巫女（中配）,8.1,1177221,659555,8649,202,校园|战斗|原创,0
碧藍航線（僅限港澳台地區）,7.4,170437,20012,2643,214,游戏改|战斗|科幻|萌系,1
怪物弹珠 第二季 后篇,8.8,486059,64562,2302,104,奇幻|战斗|冒险,0
美男高校地球防卫部LOVE！LOVE！LOVE！,9.1,116040,281807,3409,173,校园|战斗,1
怪物猎人物语 RIDE ON 第二季,9.4,435222,17893,5788,143,奇幻|战斗|少儿,0
宇宙航海王 ABYSS OF HYPERSPACE -亚空的深渊-：剧场版,9,417561,56076,1564,154,奇幻|战斗,0
爆丸 粤语版,9.4,729966,19200,8637,111,战斗,0
黑狐/BLACK FOX,8.5,86665,16272,568,184,奇幻|战斗|原创,1
魔神凯撒,9.7,205917,15548,1789,138,热血|机战|战斗,0
新战神金刚：传奇守护神,9.5,319274,21252,10606,139,机战|战斗,0
刺客守則（僅限港澳台地區）,6.2,96650,15348,2226,105,小说改|奇幻|战斗|魔法,1
舞-乙HiME,9.4,315114,58235,7771,203,奇幻|战斗,0
超时空要塞 Flash Back OVA,9.2,213296,118500,708,105,机战|战斗,0
超剧场版 Keroro军曹4 龙勇士的逆袭,9.4,65003,208894,1342,105,漫画改|奇幻|战斗,1
超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,9.5,60002,208894,737,110,漫画改|战斗|奇幻,1
Macross Plus 剧场版,9.5,149177,27874,2346,133,机战|战斗,0
神龙之谜,9.6,520256,11594,4069,102,奇幻|战斗|时泪,0
舞-乙HiME Zwei,9.6,122860,58235,1576,103,少女|战斗,0
