番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
夏目友人帐 肆,9.7,16167005,5319477,781171,5147,奇幻|日常|治愈|催泪,1
在世界尽头咏唱恋曲的少女YU-NO,6.8,2157090,459328,18004,1672,游戏改|科幻|恋爱|声控,1
破刃之剑 剧场版,9.1,1096861,180957,25713,445,机战|科幻|战斗|架空,0
无能力者娜娜,9.4,35439981,1477587,292475,78501,漫画改|校园|智斗|催泪,1
不愉快的怪物庵 续,9.6,12032151,811230,123216,3965,治愈|神魔|漫画改,0
圣诞之吻SS+ SP,9.7,2644821,707815,14535,783,校园|日常|治愈,0
世嘉硬件女孩,9.3,1281981,22285,30663,108,萌系|搞笑|泡面,0
青之花,9.3,417825,59808,2247,332,日常|少女|治愈,0
BEM,8.4,4879275,399226,40299,2904,漫画改|战斗|奇幻,1
大叔与棉花糖,9,6112346,170843,49265,536,日常|泡面|萌系,0
物怪,9.5,242380,33675,5845,146,奇幻|日常|治愈,0
蜡笔小新之云黑斋的野心,9.4,847786,1401294,14233,277,萌系|时泪|少儿|穿越,1
乌龙派出所特别篇2016：THE FINAL 两津勘吉最后的一天,9.7,434626,104239,4628,216,搞笑,0
革命机Valvrave,9.8,7339058,420482,230063,95472,机战|科幻|战斗|原创,0
梦幻之星 神谕篇,8.3,5649269,284937,27894,1278,游戏改|战斗|声控|科幻,1
搖曳莊的幽奈小姐（僅限港澳台地區）,9.4,148574,112916,5352,420,恋爱|神魔|漫画改,0
玲音,9.5,774292,112998,25068,1124,科幻,0
昨日之歌,9.5,11920746,736342,355937,21668,漫画改|恋爱|日常,0
魔法禁书目录 第二季,9.1,45244860,4959957,2456682,11359,科幻|校园|战斗|热血,0
游☆戏☆王 5D's 第四季,9.8,36095660,257359,616293,2208,热血|奇幻|战斗,0
幻想嘉年华 Special Season,9.6,4443359,1209573,61061,1422,奇幻|日常,0
战国无双,8.6,464236,41240,6924,156,历史|热血,0
不可思议星球的双胞胎公主,9.3,2958886,182212,117176,565,奇幻|少女|魔法,0
最终幻想15 兄弟情,9.6,2406861,122573,18392,612,奇幻|游戏改|架空|冒险,0
JOJO的奇妙冒险,9.8,103790261,5590277,2107839,71869,漫画改|战斗|奇幻|冒险,1
悠哉日常大王 Repeat OAD,9.7,3996007,1554707,23435,2395,少女|日常,0
贤者之孙,6.7,73594775,2324746,958910,56724,小说改|奇幻|架空|穿越,1
穿透幻影的太阳,9,1048724,121866,9294,557,奇幻,0
闇影詩章（僅限台灣地區）,2.9,66348,3949,566,282,游戏改|热血,0
地球防卫少年,9,1439420,103502,79562,837,科幻|机战,0
SWORD GAI 装刀凯 The Animation,5.3,893272,138084,11657,445,奇幻|战斗|漫画改,1
薄樱鬼 御伽草子,9.6,2935320,119753,31725,291,萌系|乙女|泡面,0
苍之彼方的四重奏,7.7,18400019,793769,473426,1964,奇幻|运动|游戏改,0
ReLIFE,9.9,13899946,1495044,192073,27525,校园|恋爱|搞笑|治愈,1
地狱少女,9.7,13043233,2067655,278801,6703,原创|神魔,1
加奈日记,9.6,590003,101450,11642,867,萌系|日常|治愈,0
关于我转生变成史莱姆这档事 转生史莱姆日记,9.2,9475783,8518569,5042,198,漫画改|日常|搞笑|穿越,1
EVA 新世纪福音战士,9.7,39005877,1840024,773187,38120,科幻|机战|战斗,0
精灵宝可梦 剧场版5：水都的守护神拉帝亚斯和拉帝欧斯,9.7,623029,318992,12819,383,架空|冒险,1
LORD of VERMILION 红莲之王,4.5,3418074,257050,19388,2072,战斗|游戏改,1
雷欧奥特曼（中配）,8.9,2146216,1903126,14973,927,热血|战斗|科幻|特摄,0
战刻夜想曲,8.2,4951837,284768,94331,1077,乙女|游戏改|穿越,0
吸血鬼仆人,8.2,3008624,256873,67399,1108,漫画改|战斗|奇幻,0
哆啦A梦 大雄的宇宙开拓史,9.3,996562,1473708,7034,254,萌系|奇幻|科幻|少儿,0
在盛夏等待 特别篇,9.4,447704,499164,2876,425,催泪|恋爱|科幻,0
少女☆歌剧 Revue Starlight,9.8,15038708,650474,277258,26480,音乐|奇幻|战斗|偶像,0
厨神小当家2,6.3,4013599,693216,24566,1252,漫画改|奇幻|冒险|美食,1
校园理想乡 学美向前冲！,9.7,331008,65232,6260,548,萌系|搞笑|科幻|声控,0
电波女与青春男,9.6,8556824,1178115,224598,7599,萌系|日常|小说改,0
邻座的怪同学,9.6,47338292,1813752,1222703,12491,搞笑|少女|校园,0
世嘉硬件女孩,9.3,1281972,22284,30663,108,萌系|搞笑|泡面,0
超级机器人大战OG -DIVINE WARS- 第一季,9.4,464085,34464,6553,163,科幻,0
命运石之门 负荷领域的既视感,9.8,6363571,1963848,234775,10470,科幻|穿越,0
Fate/stay night UNLIMITED BLADE WORKS,9.3,3087628,5240234,33541,1803,游戏改|热血|奇幻|战斗,1
NEKOPARA EXTRA 小猫篇（猫娘乐园）,9.7,3316945,469791,69740,4506,萌系|日常|治愈|游戏改,0
漂流武士 （僅限港澳台地區）,9.7,86612,18143,1351,193,热血|漫画改,0
记录的地平线 圆桌崩坏,9.7,11823795,1784909,84507,8474,小说改|穿越|战斗,1
Re:Stage！Dream Days♪,9.7,834940,55068,13561,923,游戏改|萌系|校园,1
IDOLiSH7-偶像星愿-,9.8,11895182,652273,233705,6729,音乐|偶像|游戏改,0
问题儿童都来自异世界？,9.2,49505217,1716334,692542,7317,奇幻|战斗|热血|架空,0
神之塔,9.3,46768639,1664427,483462,46938,漫画改|战斗|奇幻|冒险,1
凉宫春日的忧郁 2009,9.7,8502496,1177726,250595,9272,小说改|奇幻|校园|日常,1
Love Live! 学园偶像 电影,9.9,1674275,1767738,38286,8064,原创|校园|偶像,1
黑子的篮球 第3期 OVA,9.7,745498,1207315,8824,988,热血|校园|社团|运动,1
海兽之子,8.4,4617148,0,26646,3662,奇幻|动画|冒险|漫画改,1
攻壳机动队 S.A.C. 2nd GIG,9.8,3563377,943232,51000,2673,科幻|热血|智斗,0
苍色骑士,8.6,470262,100838,3727,185,科幻|奇幻,0
OVERLORD Ⅱ SP,9.5,28426755,8682816,24855,3900,职场|架空,0
夏目友人帐 肆,9.7,16168199,5319614,781174,5147,奇幻|日常|治愈|催泪,1
宝可梦 就决定是你了！,9.6,577924,318994,14273,558,游戏改|奇幻|冒险,1
昨日之歌（僅限台灣地區）,8,41529,4806,1015,121,漫画改|日常|恋爱,0
Fate/stay night UNLIMITED BLADE WORKS,9.3,3087643,5240236,33541,1803,游戏改|热血|奇幻|战斗,1
悠久之翼,9.7,3097444,464184,107987,2578,催泪|校园|恋爱,0
此时此刻的我,9,282721,34633,10903,361,奇幻|科幻,0
猫眼三姐妹,9.8,169408,346022,1314,2671,热血|少女|时泪,1
这个勇者明明超强却过分慎重,9.7,146952976,4548725,1427387,122710,小说改|穿越|奇幻|战斗,1
青之驱魔师 OAD,9.1,703518,966479,2104,271,奇幻|战斗,0
LOST SONG 失落的歌谣,9.4,5781430,365082,119478,11811,音乐|原创|架空,0
厨病激发男孩,9.6,5255886,350549,82389,5513,小说改|搞笑|日常|校园,1
募恋英雄,9,3126244,209249,18357,1004,游戏改|恋爱|乙女|职场,1
机动战士高达 THE ORIGIN II：悲哀的阿尔黛西亚,9.7,520240,174644,5920,545,机战|科幻|漫画改,0
钻石王牌,9.7,9499644,316334,210978,3114,运动,0
骑行少女,9.5,1928663,121421,72499,607,漫画改|校园|社团|运动,0
纯情房东俏房客 Again,9.3,687715,80947,1639,222,,0
食梦者。3,9.8,2547766,451593,101987,3585,日常|热血|励志|职场,1
莎拉公主,9.6,486315,27292,20758,200,少女|日常|治愈,0
星合之空,9.7,7531102,418407,122269,12442,原创|运动|校园,1
名侦探柯南 通往天国的倒计时,9.8,3382970,3737590,90538,2711,漫画改|推理|智斗,1
来自深渊 剧场版总集篇,9.9,3187942,796852,44942,7436,漫画改|奇幻|冒险|架空,1
少女终末旅行,9.8,32715452,2162915,978079,64654,奇幻|漫画改|冒险|架空,1
剧场版 悠哉日常大王 Vacation,9.9,2462247,1554826,58663,11164,漫画改|萌系|治愈|日常,1
吹响吧！上低音号 第二季,9.9,5329059,1481817,160720,15969,日常|校园|励志|音乐,1
夏之岚,9.5,319318,84820,2748,278,奇幻|日常|美食,0
旅街LateShow,9,453503,48752,6618,103,日常|治愈|美食,0
与汪汪喵喵同居的开心日常,9.8,4687525,132176,3132,2998,日常|萌系|治愈|漫画改,0
Punch Line,9.3,2441821,344938,6089,1463,搞笑|科幻|原创,1
DAYS,8.6,8340254,210189,231323,518,热血|校园|运动,0
海獭波乐 5th,9.6,823132,73993,2384,341,漫画改|治愈,0
无头骑士异闻录×2 结 DuFuFuFu!!,9.6,797573,1694846,24271,848,奇幻|日常|小说改|声控,0
人鱼的旋律,9.6,2794989,149409,50738,411,萌系|奇幻,0
刀劍神域 Alicization War of Underworld（僅限台灣地區）,8.7,322455,95377,5173,462,小说改|热血|战斗|穿越,0
五等分的新娘,8.8,97379257,4528106,2151065,51732,恋爱|校园|日常|漫画改,1
骇客娃娃,9.5,4004328,185389,82873,796,萌系|战斗,0
鲁邦三世 PART5,9.8,1721918,456857,13175,2825,搞笑|时泪|漫画改,1
STAR DRIVER 闪亮的塔科特,9.3,1181340,101853,35681,882,科幻|机战|搞笑|热血,0
翼·年代记 春雷记,9.7,679187,636757,8497,686,热血|奇幻|架空|穿越,0
紫罗兰永恒花园,9.7,123152300,6777744,3117022,188481,治愈|励志|职场|催泪,1
FLIP FLAPPERS（僅限港澳台地區）,9.6,64086,47287,2277,361,奇幻|原创,0
夏目友人帐,9.8,35156353,5319476,1452625,11588,奇幻|日常|治愈|催泪,1
夏目友人帐 陆,9.8,41244373,5319480,1226238,11332,催泪|奇幻|日常|治愈,1
宇宙战舰提拉米斯,9.2,10477347,466623,64402,2336,搞笑|机战|科幻,0
热诚传说 第二季,8.2,12739284,1494413,242357,1600,游戏改|奇幻|战斗|架空,0
阳光中的青时雨,9.7,1064557,200020,14095,1006,治愈|恋爱|校园,0
散华礼弥,9.5,9128306,1351736,338531,10762,奇幻|日常|治愈,0
川柳少女,9.7,22309256,1329151,366579,16066,漫画改|恋爱|校园|日常,1
偶像大师灰姑娘剧场 第二季,9.3,1367936,543502,4661,460,音乐|偶像|原创,0
热带雨林的爆笑生活,9.5,2570178,149137,83068,1091,搞笑,0
恋爱小行星,9.7,13621709,1007966,339329,15779,漫画改|搞笑|日常|治愈,1
无能力者娜娜,9.4,35438611,1477561,292461,78496,漫画改|校园|智斗|催泪,1
北斗神拳拉欧外传-天之霸王,9.2,724841,93034,10568,150,热血,0
哆啦A梦 新大雄的宇宙开拓史,9.2,584184,1473875,6452,210,奇幻|时泪|冒险,0
萝球社！SS,9.3,1988847,368117,128413,925,萌系|校园|运动|小说改,0
天翔少女,9,340000,20515,10733,111,科幻|机战,0
大都会,9.3,466430,71374,5111,580,科幻,0
浪客剑心 追忆篇,9.9,2002319,627422,20555,7186,漫画改|战斗|催泪|历史,1
悠久之翼2,9.7,1533153,464172,54123,2322,少女|催泪|校园|恋爱,0
铁胆火车侠 第一季,9.4,938284,51432,16395,226,萌系|热血,0
黑子的篮球 第3期 OVA,9.7,745368,1207246,8823,988,热血|校园|社团|运动,1
忍者少女千鸟～伊势・金崎篇～,9.3,3775897,251658,9825,645,历史|泡面|漫画改,1
厨神小当家2,6.3,4012775,693204,24555,1252,漫画改|奇幻|冒险|美食,1
高智能方程式：SIN,9.8,1641745,139148,20813,604,热血|运动|时泪,0
麻辣教师GTO,9.8,6860480,164469,184647,3341,时泪|搞笑|日常|热血,0
赐予护女神的祝福,9,285231,51387,2314,148,萌系|奇幻,0
赛马娘四格,9.6,4259786,1107113,6896,1554,游戏改|日常|运动|偶像,1
月歌。THE ANIMATION2,7.9,2185691,636478,23228,596,原创|声控|偶像|日常,1
Ｄｒ．ＳＴＯＮＥ 石纪元,9.7,131456181,3816213,1290883,70791,漫画改|科幻|励志|冒险,1
黑子的篮球 第3期,9.3,49900924,1207316,1885425,2256,运动|热血|声控|社团,1
东之伊甸II -Paradise Lost,8.7,226280,174544,4113,177,奇幻|智斗|治愈,0
春日望和安斋由香里的Do YU~NO~ the Radio,9.7,589071,13994,3895,630,,0
佝偻猫 第一季,9.6,877414,93816,15885,293,萌系|搞笑|日常|泡面,0
齐木楠雄的灾难 第二季,9.8,99577309,4460715,1257105,39204,搞笑|校园|漫画改,1
EVA 新世纪福音战士新剧场版3.33：Q,8.9,6805490,1840024,120056,6603,机战|科幻|战斗,0
IDOLiSH7-偶像星愿-,9.8,11894507,652248,233705,6729,音乐|偶像|游戏改,0
转生成为了只有乙女游戏破灭Flag的邪恶大小姐,9.5,78832087,2864802,1546173,74352,穿越|搞笑|恋爱|乙女,1
骇客时空,9.1,640353,64351,4982,146,科幻|穿越|冒险,0
H2O 赤砂的印记,9.4,519143,122693,8062,741,少女|治愈,0
奈克赛斯奥特曼,9.8,6724497,1903118,59042,6501,热血|战斗|科幻|特摄,0
水果篮子 第二季,9.6,8144453,1231267,99722,4825,漫画改|奇幻|校园|恋爱,1
剧偶像,8.2,1491912,226822,13075,2110,原创|少女|架空,1
鬼灯的冷彻 第二季,9.7,36931293,2343441,574108,12551,搞笑|日常|神魔|漫画改,1
机动战士高达SEED HD,9.6,18550201,483220,459861,5483,科幻|机战,0
棒球大联盟 2,9.6,2905094,66611,27683,673,运动|漫画改,0
泰迦奥特曼,8.9,1204090,1903621,9514,1175,热血|战斗|科幻|特摄,1
宝石宠物 Tinkle☆（第二季）,9.8,2317508,109147,46773,562,萌系|治愈|魔法,0
头文字D Second Stage,9.8,7252186,590421,197538,1205,时泪|运动|热血,0
蜡笔小新 呼风唤雨！夕阳下的春日部男孩,9.8,1366591,1401294,32546,817,萌系|搞笑|少儿,1
JOJO的奇妙冒险,9.8,103785074,5590163,2107800,71869,漫画改|战斗|奇幻|冒险,1
实况主的逃脱游戏,9.3,30380736,1595737,418036,20772,漫画改|穿越|冒险,1
浪客剑心,9.7,9894035,627483,98583,3901,热血|战斗|历史|漫画改,1
放浪男孩,9.7,731139,94692,21467,991,日常|少女|治愈,0
舞动青春,9.6,17044029,519003,340016,9305,运动|漫画改|励志,0
听我的电波吧,9.8,7666360,533605,113310,14125,职场|励志|搞笑|漫画改,1
犬神同学和猫山同学,9.7,4812264,223828,33975,2062,日常|泡面|治愈,0
高达创形者 再起 第二季,9.8,10233152,564697,142494,13180,原创|热血|科幻|机战,0
灰色的迷宫,9.8,2901743,621682,12521,2939,战斗|游戏改,0
厨神小当家（中配）,5.2,3868777,693217,61159,2360,漫画改|奇幻|冒险|美食,1
异世界食堂,9.4,45209999,1830987,988409,9852,小说改|奇幻|美食|架空,0
魔偶马戏团,8.8,16119239,477492,125192,5889,热血|战斗,1
灰与幻想的格林姆迦尔 OVA,9.8,1823960,1291223,12494,3390,奇幻|战斗|架空|穿越,0
吹響！上低音號 ​~歡迎來到北宇治高校吹奏樂部~（僅限台灣地區）,9.5,36491,124683,583,214,恋爱|音乐|校园,0
鸭子的生活,9.7,2746425,79222,21804,636,萌系|搞笑|日常|泡面,0
出租魔法使,8.9,2393952,237922,37623,337,奇幻|热血|小说改,0
马达加斯加的企鹅 第一季,9.7,4094151,150893,37997,713,萌系,0
梅露可物语 : 无精打采的少年与瓶中少女,9.6,2927813,336575,27358,2152,萌系|游戏改|架空|冒险,1
传说中勇者的传说,9.4,10659140,655818,192427,4299,奇幻|热血|战斗|架空,0
彩虹小马 小马国女孩2：彩虹摇滚,9.7,1856972,496366,39911,649,萌系|少女|魔法,0
Love Live！虹咲学园学园偶像同好会,9.8,5565619,318569,126478,8560,校园|偶像|音乐,1
爱丝卡与罗吉的工作室 黄昏之空的炼金术士,9.1,1977768,139826,65198,400,奇幻|治愈|少女|架空,0
宇宙战舰大和号,9.3,546941,115711,12518,187,时泪|科幻|热血,0
夏日大作战,9.5,1983946,296345,70600,6731,热血|治愈,1
无畏魔女,8.6,4500549,316855,80816,451,战斗|机战|原创,0
天使特警,9.2,280460,39356,6067,115,热血,0
交响情人梦,9.7,2978956,209591,65343,1125,少女|音乐,0
蓝宝石之谜,9.6,1656027,52123,63419,435,科幻|热血|冒险,0
不吉波普不笑,9.7,21537007,1231036,256121,20770,小说改|奇幻|校园|声控,1
草莓棉花糖 OVA 第1期,9.7,302225,141379,7320,249,萌系,0
仰望半月的夜空,9.4,497735,72295,8291,494,奇幻|治愈|小说改|催泪,0
哨声响起,9.3,270819,6087,2700,115,漫画改|校园|运动|社团,0
怪病医拉姆尼,9.3,10186648,723954,73956,5847,漫画改|奇幻|声控,1
全金属狂潮,9.5,2327624,718898,26085,1113,热血|科幻|小说改|机战,0
B-PROJECT～绝顶＊Emotion～,8,2648189,150972,10034,381,音乐|偶像|原创,1
Code Geass 亡国的阿基德,7.4,2946998,271963,62446,1269,奇幻|科幻|热血|机战,0
玉响～hitotose～,9.6,666203,154517,24609,577,日常|治愈|社团,0
我的青春恋爱物语果然有问题。续,9.8,123920520,5895814,3353065,43312,日常|校园|恋爱|小说改,0
战翼的希格德莉法,9.1,5276352,459432,54619,4570,原创|科幻,1
RobiHachi,9.5,5123324,351069,57702,3198,原创|冒险,1
Love Live! School Idol Project（第二季）,9.7,26682067,1767742,1554145,8442,校园|音乐|偶像|社团,0
模型战士高达模型制作家 起始G,9.1,336962,38004,3675,172,机战|战斗,0
超能勇士,9.8,1909670,43459,29391,663,机战|科幻,0
勇者王GAOGAIGAR,9.7,1195003,36474,27861,297,科幻|热血|机战,0
酷妹当家,9.7,333931,16281,5697,233,漫画改,0
玉子爱情故事,9.9,14416581,2891465,532613,29002,校园|少女|恋爱,0
空罐少女,9.1,1666560,188594,67263,782,日常,0
植木的法则,9.5,357189,53315,1227,354,奇幻|漫画改|热血|战斗,1
轮回的拉格朗日 第二季,8.6,258306,98562,5751,137,科幻|奇幻|机战|社团,0
邪神与厨二病少女,9.5,39254542,1905182,494263,18431,搞笑|日常|神魔,1
高智能方程式：SAGA,9.8,1365980,139162,16958,525,科幻|运动|时泪,0
向阳素描 特别篇,9.3,288168,109424,13799,107,萌系|日常|治愈,0
PHI·BRAIN 神之谜题 第一季,9.2,1510551,75213,53161,191,奇幻|智斗|推理,0
斩服少女 OAD,9.8,1911392,1373305,43181,986,原创|热血|奇幻,0
欢迎来到宇宙SHOW,9.4,92494,12833,1528,177,原创|搞笑|科幻,0
蜡笔小新之云黑斋的野心,9.4,847822,1401315,14233,277,萌系|时泪|少儿|穿越,1
裏世界遠足（僅限港澳台地區）,9.3,33529,12082,335,140,小说改|冒险|奇幻,0
龙娘七七七埋藏的宝藏,9,3974924,737862,52551,3314,奇幻|日常|推理,0
BanG Dream! 少女乐团派对☆PICO,9.8,8946980,201751,22365,3204,萌系|音乐|少女|游戏改,0
列比乌斯/Levius,9.5,1405091,125571,8029,973,漫画改|战斗|科幻,1
偶像大师 灰姑娘女孩 第二季 OVA,8.6,371887,543469,7689,106,校园|偶像,0
漫研部～Surgical Friends～,8.7,622180,89816,1631,120,搞笑|校园|日常|泡面,0
魔神凯撒,9.7,206037,15554,1790,138,热血|机战|战斗,0
哆啦A梦 大雄的宇宙小战争,9.5,747845,1473875,20075,239,萌系|奇幻|科幻|少儿,0
新妹魔王的契約者 BURST（僅限港澳台）,8.6,212971,256928,3958,330,小说改|战斗,0
库拉乌幻之记忆,9.2,271022,37271,7922,219,科幻|治愈,0
笨女孩,9.2,107512023,3367757,2110355,28336,搞笑|校园|漫画改,0
銀河英雄傳說：全新命題 邂逅（僅限港澳台地區）,9.3,562807,82626,13231,749,科幻,0
WWW.迷糊餐厅,9.4,13528596,610049,220580,2777,搞笑|日常|职场|漫画改,0
终物语 下,9.8,4850505,1210339,101585,6568,奇幻|神魔,1
Ｄｒ．ＳＴＯＮＥ 石纪元,9.7,131452232,3816189,1290842,70790,漫画改|科幻|励志|冒险,1
灰羽联盟,9.5,426799,72212,10879,391,治愈|奇幻|日常|架空,0
乌冬面之国的金色毛球,9.6,10197751,621638,179060,2144,漫画改|日常|治愈,0
炎炎消防隊（僅限港澳台地區）,8.8,578859,61037,6582,356,漫画改|战斗|热血,1
政宗君的复仇,5.1,13361003,901009,179654,18208,搞笑|日常|恋爱|校园,1
装甲重拳/MEGALOBOX 第二季,9.9,5960875,2118455,27326,4333,原创|热血|科幻|运动,1
中二病也要谈恋爱！恋 Lite,9.5,6997855,4400027,55691,1640,恋爱|奇幻|战斗,0
好比是最终迷宫前的少年到新手村生活一般的故事,7.8,64008301,2381138,331247,23071,小说改|搞笑|冒险,1
彩虹小马 小马国女孩3：友谊大赛,9.6,1192985,496365,19945,560,萌系,0
变形少女,9,1849004,108284,8473,1561,机战,0
鬼灯的冷彻 第二季,9.7,36932430,2343492,574108,12551,搞笑|日常|神魔|漫画改,1
公主候补生佑希,9.4,198665,17938,4301,112,治愈,0
机器人笔记,9.4,288020,33372,2403,310,热血|校园|科幻,1
BanG Dream! 梦想协奏曲 第三季,9.8,4676597,671539,113630,6385,原创|校园|音乐,1
剧场版总集篇 OVERLORD 不死者之王,9.3,15333277,8682486,114216,2464,奇幻|战斗|魔法,0
JOJO的奇妙冒险 黄金之风,9.8,360423962,5590244,3917830,235881,热血|智斗|战斗|漫画改,1
知晓天空之蓝的人啊,9.6,4929442,737295,74280,15710,恋爱|穿越|音乐|治愈,1
小猪佩奇 第一季,8.7,14783200,64891,14699,906,原创|少儿|日常,0
失忆症,9.2,7950311,586980,168796,1301,奇幻|乙女,0
刀剑乱舞-花丸-,9.6,24642525,1330907,1116400,3834,游戏改|日常|架空,0
魔術學姐（僅限港澳台地區）,9.2,618895,126004,5926,853,漫画改|搞笑|恋爱,0
罗密欧与朱丽叶,9.4,485205,83908,4569,281,恋爱|架空|奇幻,0
超级酷乐猫,9.8,2118239,108801,58656,807,萌系|搞笑|热血|奇幻,0
创圣的大天使EVOL,8.9,1264326,196163,18375,304,科幻|热血|机战|架空,0
魔法少女小圆 剧场版 [新篇] 叛逆的物语,9.9,2870166,2196829,87114,22859,原创|战斗|奇幻|魔法,1
浪客剑心 星霜篇,8,572323,627487,3339,458,催泪|战斗|历史,1
无敌看板娘,9.4,111429,26348,1144,124,日常|职场,0
蓝宝石之谜,9.6,1655873,52121,63419,435,科幻|热血|冒险,0
甘城光辉游乐园,9.7,26152157,2163942,657594,22660,日常|奇幻|励志|职场,0
模型战士高达模型制作家 起始G,9.1,336920,37998,3675,172,机战|战斗,0
异世界食堂,9.4,45212901,1831062,988431,9853,小说改|奇幻|美食|架空,0
SWORD GAI 装刀凯 The Animation,5.3,893348,138088,11657,445,奇幻|战斗|漫画改,1
干物妹！小埋R,9.4,130703513,6733339,3603893,36678,萌系|搞笑|日常|漫画改,1
星之声,9.1,3056867,579749,23738,1270,科幻|少女|治愈|机战,0
钢铁神兵B'T-X NEO,9.7,2221256,56963,21437,206,机战|科幻,0
宇宙战舰大和号,9.3,546935,115712,12518,187,时泪|科幻|热血,0
关于我转生变成史莱姆这档事 转生史莱姆日记,9.2,9450416,8518027,5028,198,漫画改|日常|搞笑|穿越,1
新机动战记高达W 无尽的华尔兹,9.3,904847,158559,4721,275,机战|原创|科幻|架空,0
未确认进行式,9.7,5973479,697917,71766,5549,漫画改|萌系|搞笑,0
哆啦A梦 大雄与铁人兵团,9.6,696307,1473663,14644,237,萌系|奇幻|科幻|少儿,0
普通女高中生要做当地偶像,9.7,1162496,134496,22830,1156,偶像,0
碧蓝航线,8.1,32189447,1698996,691988,26123,游戏改|战斗|萌系|架空,1
攻壳机动队 SAC_2045,9.6,4853482,943145,43856,4599,漫画改|科幻,1
柴犬阿旺的和式生活,9.6,386176,52223,3651,118,萌系|日常,0
HELLO!! 黄金拼图,9.7,2028440,396008,119511,1779,校园|日常|治愈,0
大神与七位伙伴,9.4,3332402,624151,59236,3275,奇幻|热血|社团,0
动物新世代 / BNA,9.3,17929360,1053259,396307,41082,原创,1
你看起来很好吃,9.8,3448993,460895,79661,8384,治愈,0
三者三叶 特典,9.3,314518,305365,2098,246,萌系|校园|漫画改,0
UQ HOLDER！悠久持有者！,7,26161640,1173514,262017,4321,热血|战斗|漫画改|冒险,0
超时空要塞 ZERO,9.6,532960,39076,8824,222,热血|科幻|战斗,0
Free!,9.6,10186381,1619664,337612,4680,校园|运动,1
波子汽水,9.3,491745,63525,2309,255,日常|治愈|游戏改,0
猫咪日常,9.6,25075161,1051208,125901,6006,漫画改|萌系|日常|泡面,0
我想吃掉你的胰脏,9.5,22861708,0,775910,35956,爱情|动画|小说改,0
遊戲王：次元的黑暗面（僅限港澳台地區）,8.3,57200,24713,1312,161,漫画改|热血|奇幻,0
約會大作戰 第二季 （僅限港澳台地區）,8.7,1009254,554311,78036,2589,奇幻|战斗,0
新蔷薇少女,9.5,1933831,607679,31841,1395,萌系|奇幻,0
我们大家的河合庄 SP,9.5,1190947,523373,1212,309,日常,0
水果篮子 (2019),9.7,17085304,1231296,263314,9684,漫画改|奇幻|校园|恋爱,1
迪迦奥特曼,9.9,14555189,1903065,105196,17681,科幻|战斗|热血|特摄,0
加速世界 OVA2 加速的顶点,8.7,1475464,1240250,35459,359,热血|机战|战斗,0
滿腦都是○○的我沒辦法談戀愛（僅限台灣地區）,9.5,823125,258399,15353,1849,漫画改|搞笑|恋爱,0
珈百璃的堕落 SP,9.8,5849398,2928270,106940,4036,校园|日常|漫画改,0
哆啦A梦 大雄的新魔界大冒险~7人之魔法使,9.5,917315,1473715,19396,395,时泪|少儿|穿越|冒险,0
魔卡少女樱 知世的影像活跃日记,9.6,2378579,3708116,25426,970,少女|魔法,0
超级弹丸论破2.5 狛枝凪斗与世界的破坏者,9.6,4041712,369965,59185,1815,推理,0
超智游戏,9.7,3915196,106871,71638,1932,热血|运动|智斗,0
政宗君的复仇（僅限港澳台地區）,6.7,297224,276927,13486,1368,漫画改|校园|恋爱,0
创圣的大天使,8.7,1635359,196046,19777,232,科幻|热血|机战|架空,0
魔术士欧菲流浪之旅 基姆拉克篇,7.2,2187757,323174,2863,338,小说改|奇幻|战斗|冒险,1
Fate/Zero 第一季,9.6,96349952,3778206,3571019,19290,时泪|奇幻|战斗|热血,0
攻壳机动队 个别的十一人,9.1,341811,943120,1574,127,科幻|热血|智斗,0
魔卡少女樱 被封印的卡片,9.8,582414,3708156,7471,2783,魔法,1
Dimension W~维度战记~ OVA,9.6,641756,122802,1050,506,科幻|战斗,0
幻想嘉年华 Special Season,9.6,4443435,1209584,61061,1422,奇幻|日常,0
我们这一家 新篇,9.7,6418537,205550,116178,480,日常,0
寻找满月,9.8,1728455,97962,29181,633,催泪|少女|治愈|奇幻,0
神的记事本,9.3,7405634,917421,190846,4098,日常|小说改|推理,0
RobiHachi,9.5,5123047,351050,57701,3198,原创|冒险,1
精灵宝可梦 剧场版12：阿尔宙斯超克的时空,8.8,1209923,319018,19735,176,架空|穿越|冒险,1
女神异闻录 -圣洁之魂-,9.1,1508753,183581,10997,397,奇幻|战斗,0
刀剑神域,9.7,95511810,7188484,3779946,80258,小说改|热血|奇幻|战斗,0
吹響！上低音號 第二季（僅限台灣地區）,9.6,630345,124685,24304,1240,音乐|校园|恋爱|社团,0
青出于蓝,9.4,1426678,109125,42252,529,日常|少女|治愈|恋爱,0
小马宝莉 友谊的魔力 第八季（中配）,9.7,6866770,496353,51889,678,少女|魔法,0
地狱天使,9.3,86657,46060,1888,232,奇幻,0
JOJO的奇妙冒險 不滅鉆石（僅限台灣地區）,9.4,199214,79298,9309,1143,漫画改|战斗|冒险,0
海马,9.8,666948,90177,16902,1314,科幻|少女,0
美男高校地球防卫部LOVE！LOVE！LOVE！,9.1,116040,281807,3409,173,校园|战斗,1
红伤骑士X,6.3,2050024,185121,58088,124,乙女|科幻|声控,1
