番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
偶像大师 灰姑娘女孩 第二季 OVA,8.6,371897,543477,7689,106,校园|偶像,0
A频道+smile,9.7,312663,158230,5673,392,萌系|日常|校园|治愈,0
果然我的青春戀愛喜劇搞錯了。完（僅限港澳台地區）,8.4,198078,28090,3612,337,小说改|日常|校园|恋爱,0
网球并不可笑嘛 第六季,9.3,1143092,185796,4246,111,搞笑|校园|日常|泡面,0
漫研部~妄想突变~,8.1,600000,89816,2911,149,搞笑|泡面|校园|日常,0
.hack//世界的彼方,9.3,55757,26302,946,107,科幻|校园|架空|穿越,0
生肖奇缘 (2019)（僅限港澳地區）,8.9,225783,31038,2575,139,漫画改|奇幻|校园|恋爱,0
宇崎學妹想要玩！（僅限港澳台及其他地區）,9.3,339665,24987,6360,363,漫画改|搞笑|校园,1
海天使的灯火,8.3,251726,24965,1809,138,校园,0
我們真的學不來！（僅限台灣地區）,8.9,299985,35825,5329,220,漫画改|日常|校园|恋爱,0
三者三叶 特典,9.3,314518,305365,2098,246,萌系|校园|漫画改,0
科學一方通行（僅限台灣地區）,7.3,200286,24294,3877,273,漫画改|科幻|魔法|校园,0
吹響！上低音號 ​~歡迎來到北宇治高校吹奏樂部~（僅限台灣地區）,9.5,36491,124683,583,214,恋爱|音乐|校园,0
如果高中棒球社女经理读过杜拉克的《管理学》的话,9.2,241309,23248,4398,131,运动|社团|校园,0
神田川JET GIRLS（僅限台灣地區）,8.4,63957,22900,2249,189,原创|萌系|校园|运动,0
輝夜姬想讓人告白？~天才們的戀愛頭腦戰~（僅限台灣地區）,9.6,294014,22839,5755,925,漫画改|搞笑|校园|恋爱,0
校园迷糊大王 三学期,9.6,2377003,211024,177236,413,搞笑|校园,0
网球王子 那时的我们,8.8,660748,618485,3766,121,奇幻|校园|社团|运动,1
刀使巫女（中配）,8.1,1177246,659556,8649,202,校园|战斗|原创,0
女高中生的虛度日常（僅限台灣地區）,9.6,258927,20322,5424,405,漫画改|日常|校园|搞笑,0
一弦定音！第二季（僅限港澳台地區）,9.7,143278,64079,3258,457,漫画改|校园|恋爱|社团,0
校园迷糊大王 一学期补习,9.7,277426,211024,1976,261,搞笑|校园,0
美男高校地球防卫部LOVE！LOVE！LOVE！,9.1,116040,281809,3409,173,校园|战斗,1
我們真的學不來！第二季（僅限台灣地區）,5.3,152862,35825,3737,361,漫画改|日常|校园|恋爱,0
入間同學入魔了（僅限台灣地區）,9.5,295953,22096,4256,202,漫画改|搞笑|校园|神魔,0
告訴我！辣妹子醬（僅限港澳台地區）,9.5,50675,17749,680,144,漫画改|搞笑|校园|日常,0
斯特拉的魔法 OVA,9.4,164500,245789,1551,224,校园|日常,0
喜歡本大爺的竟然就妳一個？（僅限台灣地區）,8.3,170469,14890,5468,419,小说改|校园|恋爱,0
理科生墜入情網，故嘗試證明。（僅限港澳台地區）,9.2,69973,12286,1025,130,漫画改|日常|搞笑|校园,1
我的妹妹小桃子,9.7,133310,11982,2017,233,校园|励志,0
球詠（僅限港澳台地区）,8.5,87090,11179,1503,216,漫画改|运动|校园,0
生肖奇缘 第二季（僅限台灣地區）,7.7,79904,31038,281,338,漫画改|校园|恋爱|奇幻,0
Lapis Re:LiGHTs（僅限港澳台地區）,9.4,67679,8147,999,116,校园|偶像|少女|魔法,0
哨声响起,9.3,270737,6085,2700,115,漫画改|校园|运动|社团,0
放學後堤防日誌（僅限台灣地區）,8.6,43748,3919,338,103,漫画改|日常|萌系|校园,0
